bangmok_id,sillok_id
G002+AKS-KHF_13BC31D638C12DB1862X0,M_0029877
G002+AKS-KHF_13BC15C885AC04B1843X0,M_0030408
G002+AKS-KHF_13BBFCBD09C2DDB1875X0,M_0029879
G002+AKS-KHF_13C774C911C775B1711X0,M_0029886
G002+AKS-KHF_13AE40BCD1C6B0B1854X0,M_0029896
G002+AKS-KHF_13C774C911C624B1866X0,M_0029906
G002+AKS-KHF_13C774C911D0DCB1872X0,M_0029909
G002+AKS-KHF_13AE40BCF5C6D0B1729X0,M_0029911
G002+AKS-KHF_13CD5CC11DC601B1856X0,M_0029920
G002+AKS-KHF_13D64DC7ACAD6CB1835X0,M_0029930
G002+AKS-KHF_13C774D55CC751B1859X0,M_0029940
G002+AKS-KHF_13BC15BD09C8FCB1849X0,M_0029955
G002+AKS-KHF_13C774C911C625B1723X0,M_0029956
G002+AKS-KHF_13AE40C885ADFCU9999X0,M_0029963
G002+AKS-KHF_13AC15AE30D658B1778X0,M_0029964
G002+AKS-KHF_13C774C704B798B1861X0,M_0029975
G002+AKS-KHF_13AE40C5F0D76CB1856X0,M_0029976
G002+AKS-KHF_12AD8CBC29FFFFB1740X0,M_0029978
G002+AKS-KHF_13AE40BD09C758B1766X0,M_0029986
G002+AKS-KHF_13BC15C2B9BAA9B1866X0,M_0029994
G002+AKS-KHF_13AE40BB38D658B1799X0,M_0030015
G002+AKS-KHF_13B0A8C7A5D76CB1877X0,M_0030050
G002+AKS-KHF_13C774C885D615B1859X0,M_0030051
G002+AKS-KHF_12AE40AC31FFFFU9999X0,M_0030061
G002+AKS-KHF_13C720C778CCA0B1854X0,M_0030077
G002+AKS-KHF_13AE40C9C4C758B1856X0,M_0030085
G002+AKS-KHF_13BBFCC601D68CB1872X0,M_0030087
G002+AKS-KHF_13D5C8B9CCD544B1874X0,M_0030119
G002+AKS-KHF_13C815C6A9BB35B1866X0,M_0030121
G002+AKS-KHF_13C774C6D0C138B1874X0,M_0030127
G002+AKS-KHF_13C815ADDCB144B1871X0,M_0030148
G002+AKS-KHF_13C2E0C131BB35B1850X0,M_0030149
G002+AKS-KHF_13C784BC31C601B1868X0,M_0030190
G002+AKS-KHF_13C2E0C6A9C6B0B1871X0,M_0030204
G002+AKS-KHF_13C815D64DC11DB1845X0,M_0030271
G002+AKS-KHF_13BC15D574CC3DB1874X0,M_0030273
G002+AKS-KHF_13AE40BCD1B3C4B1853X1,M_0030274
G002+AKS-KHF_13AE40D615ADFCB1858X0,M_0030282
G002+AKS-KHF_13AE40C774D604B1654X0,M_0030296
G002+AKS-KHF_13ACE0C815C8FCB1863X0,M_0030317
G002+AKS-KHF_13C724C11DC6B0B1786X0,M_0030333
G002+AKS-KHF_13C724D76CC601B1856X0,M_0030337
G002+AKS-KHF_13C591C120BAA8B1857X0,M_0030338
G002+AKS-KHF_13C774C885AD6DB1859X0,M_0030342
G002+AKS-KHF_13BC15ACC4D604B1844X0,M_0030366
G002+AKS-KHF_13AE40AD11C6B0U9999X0,M_0030377
G002+AKS-KHF_13C774C0C1AD6CB1738X0,M_0030378
G002+AKS-KHF_13AE40D64DB77DB1863X0,M_0030396
G002+AKS-KHF_13BC15C2DCADDCB1861X0,M_0030404
G002+AKS-KHF_13C7A5C778D658B1835X0,M_0030428
G002+AKS-KHF_13C774C775C12DB1720X0,M_0030437
G002+AKS-KHF_13BC15C0ACBB35B1736X0,M_0030457
G002+AKS-KHF_13C804C11DC6D0B1874X0,M_0030474
G002+AKS-KHF_13C870CC3DADE0B1857X0,M_0030476
G002+AKS-KHF_13AE40C131C5F0B1650X0,M_0030485
G002+AKS-KHF_13AE40C0C1D76CB1864X0,M_0030510
G002+AKS-KHF_13AE40C601D5CCB1838X0,M_0030522
G002+AKS-KHF_13AE40C11DC6D0B1855X0,M_0030538
G002+AKS-KHF_13C9C0CC9CC11DB1620X0,M_0030546
G002+AKS-KHF_13C774D55CB8E1B1725X0,M_0030570
G002+AKS-KHF_13BC15D76CC778B1861X0,M_0030576
G002+AKS-KHF_13C815D574B450B1858X0,M_0030604
G002+AKS-KHF_13C774C7ACAD6CB1809X0,M_0030613
G002+AKS-KHF_12C774C9C4FFFFU9999X0,M_0030643
G002+AKS-KHF_13C870BA85C6B1B1572X0,M_0030663
G002+AKS-KHF_13AE40C7ACC778B1735X0,M_0031010
G002+AKS-KHF_13AE40C720C2E0U9999X0,M_0031041
G002+AKS-KHF_13AE40D765ADE0B1858X0,M_0031064
G002+AKS-KHF_12C720ACBDFFFFU9999X1,M_0031492
G002+AKS-KHF_12C720C5F0FFFFU9999X0,M_0031563
G002+AKS-KHF_13C774C0BCC11DB1624X0,M_0031722
G002+AKS-KHF_12C548C6B0FFFFB1498X0,M_0032751
G002+AKS-KHF_12C624C21CFFFFB1709X0,M_0032961
G002+AKS-KHF_12C6D0D638FFFFU9999X0,M_0033244
G002+AKS-KHF_13C724B3D9C218B1748X0,M_0033322
G002+AKS-KHF_13C815ACC4C8FCB1606X0,M_0033529
G002+AKS-KHF_12C9C4AD00FFFFB1496X0,M_0033813
G002+AKS-KHF_12D55CAE30FFFFU9999X1,M_0034149
G002+AKS-KHF_12D669D638FFFFB1604X0,M_0034343
G002+AKS-KHF_13AE40C751AE30B1455X0,M_0034475
G002+AKS-KHF_12AE40C790FFFFD1428X0,M_0034611
G002+AKS-KHF_13AE40C790C774U9999X0,M_0034674
G002+AKS-KHF_12AE40C791FFFFB1427X0,M_0034691
G002+AKS-KHF_12AE40C7A5FFFFU9999X2,M_0034696
G002+AKS-KHF_12AE40C7ACFFFFU9999X0,M_0034713
G002+AKS-KHF_12AE40C801FFFFU9999X0,M_0034724
G002+AKS-KHF_12AE40C804FFFFU9999X2,M_0034730
G002+AKS-KHF_12AE40C804FFFFU9999X3,M_0034732
G002+AKS-KHF_12AE40C9D1FFFFB1530X0,M_0035067
G002+AKS-KHF_12AE40C804FFFFB1458X0,M_0034733
G002+AKS-KHF_12AE40C804FFFFU9999X1,M_0034735
G002+AKS-KHF_12AE40C815FFFFU9999X3,M_0034750
G002+AKS-KHF_12AE40C815FFFFB1619X0,M_0034754
G002+AKS-KHF_12AE40C885FFFFU9999X1,M_0034815
G002+AKS-KHF_13AE40C885D558U9999X0,M_0034847
G002+AKS-KHF_12AE40C8FCFFFFB1564X0,M_0034857
G002+AKS-KHF_13AE40C911B7C9U9999X0,M_0034909
G002+AKS-KHF_12AE40C9C0FFFFU9999X0,M_0034988
G002+AKS-KHF_12AE40C9C4FFFFB1585X0,M_0035014
G002+AKS-KHF_12AE40C9C4FFFFB1624X0,M_0035018
G002+AKS-KHF_12AE40C9C4FFFFU9999X1,M_0035025
G002+AKS-KHF_13AE40C9C4C11DU9999X0,M_0035040
G002+AKS-KHF_12AE40D638FFFFB1526X0,M_0035436
G002+AKS-KHF_12AE40C9D5FFFFB1624X0,M_0035069
G002+AKS-KHF_12AE40CC2CFFFFB1543X0,M_0035081
G002+AKS-KHF_12AE40CD08FFFFU9999X1,M_0035189
G002+AKS-KHF_12AE40CE58FFFFB1577X0,M_0035241
G002+AKS-KHF_13AE40CE58C81CU9999X0,M_0035262
G002+AKS-KHF_12AE40CE68FFFFU9999X0,M_0035271
G002+AKS-KHF_12AE40D0C0FFFFU9999X0,M_0035273
G002+AKS-KHF_12AE40D1B5FFFFB1408X0,M_0035297
G002+AKS-KHF_12AE40D544FFFFU9999X0,M_0035316
G002+AKS-KHF_12AE40D558FFFFD1462X0,M_0035324
G002+AKS-KHF_12AE40D589FFFFB1532X0,M_0035386
G002+AKS-KHF_12AE40D638FFFFU9999X5,M_0035435
G002+AKS-KHF_13AE40D638C6B4B1768X0,M_0035455
G002+AKS-KHF_13AE40D638C9C4B1769X0,M_0035459
G002+AKS-KHF_12AE40D64DFFFFU9999X1,M_0035466
G002+AKS-KHF_12AE40D64DFFFFU9999X2,M_0035467
G002+AKS-KHF_13AE40D64DC12DB1860X0,M_0035480
G002+AKS-KHF_13AE40D64DC6B4B1738X0,M_0035484
G002+AKS-KHF_12AE40D655FFFFU9999X0,M_0035526
G002+AKS-KHF_12AE40D658FFFFU9999X1,M_0035531
G002+AKS-KHF_12AE40D658FFFFB1637X0,M_0035532
G002+AKS-KHF_12AE40D658FFFFU9999X0,M_0035537
G002+AKS-KHF_12AE40D658FFFFB1650X0,M_0035539
G002+AKS-KHF_12AE40D669FFFFU9999X2,M_0035549
G002+AKS-KHF_13AE40D68CC2E0U9999X0,M_0035557
G002+AKS-KHF_13AE40D68CC870B1721X0,M_0035558
G002+AKS-KHF_12AE40D638FFFFB1584X0,M_0035745
G002+AKS-KHF_12AE40D6A1FFFFB1636X0,M_0035561
G002+AKS-KHF_12AE40D6C8FFFFU9999X0,M_0035632
G002+AKS-KHF_12AE40D6E4FFFFB1716X0,M_0035634
G002+AKS-KHF_12AE40D718FFFFB1607X0,M_0035636
G002+AKS-KHF_13AE40D718BCD1B1856X0,M_0035643
G002+AKS-KHF_12AE40D754FFFFB1448X0,M_0035649
G002+AKS-KHF_12AE40D760FFFFB1537X0,M_0035654
G002+AKS-KHF_12AE40D76CFFFFB1729X0,M_0035686
G002+AKS-KHF_12AE40BD09FFFFD1512X0,M_0035737
G002+AKS-KHF_12AE40C900FFFFU9999X0,M_0035738
G002+AKS-KHF_12AE40ADDCFFFFB1531X0,M_0035742
G002+AKS-KHF_12AE40C720FFFFB1653X0,M_0035749
G002+AKS-KHF_12AE40ACC4FFFFB1538X0,M_0035750
G002+AKS-KHF_12AE40C624FFFFU9999X0,M_0035751
G002+AKS-KHF_12AE40C5B8FFFFB1495X0,M_0035756
G002+AKS-KHF_12AE40D654FFFFU9999X0,M_0035759
G002+AKS-KHF_12AE40D574FFFFB1534X0,M_0035760
G002+AKS-KHF_12AE40C720FFFFB1685X0,M_0035762
G002+AKS-KHF_13AE40D5CCC218B1865X0,M_0035763
G002+AKS-KHF_12AE40B975FFFFB1540X0,M_0035766
G002+AKS-KHF_12AE40C5B8FFFFB1588X0,M_0035768
G002+AKS-KHF_12AE40AC10FFFFU9999X1,M_0035772
G002+AKS-KHF_12AE40CD1DFFFFB1633X0,M_0035775
G002+AKS-KHF_12AE40BC88FFFFB1479X0,M_0035776
G002+AKS-KHF_12AE40B960FFFFD1503X0,M_0035779
G002+AKS-KHF_12AE40AD49FFFFB1470X0,M_0035781
G002+AKS-KHF_12AE40C11DFFFFU9999X0,M_0035785
G002+AKS-KHF_12AE40C9C8FFFFB1422X0,M_0035788
G002+AKS-KHF_12AE40C9C8FFFFB1433X0,M_0035796
G002+AKS-KHF_12AE40AE30FFFFU9999X1,M_0035798
G002+AKS-KHF_12AE40C775FFFFB1486X0,M_0035806
G002+AKS-KHF_12AE40C2DDFFFFB1620X0,M_0035807
G002+AKS-KHF_12AE40C0C1FFFFB1607X0,M_0035809
G002+AKS-KHF_12AE40D669FFFFB1776X0,M_0035811
G002+AKS-KHF_12AE40B958FFFFU9999X0,M_0035812
G002+AKS-KHF_12AE40B85CFFFFB1783X0,M_0035813
G002+AKS-KHF_12AE40B834FFFFB1762X0,M_0035815
G002+AKS-KHF_12AE40D73CFFFFB1594X0,M_0035818
G002+AKS-KHF_12AE40AD49FFFFB1739X0,M_0035846
G002+AKS-KHF_12AE40C704FFFFB1709X0,M_0035847
G002+AKS-KHF_12B0A8ACE4FFFFB1471X0,M_0035883
G002+AKS-KHF_13B0A8AD81ACBDB1562X0,M_0035928
G002+AKS-KHF_13B0A8ADDCB144B1496X0,M_0035929
G002+AKS-KHF_12B0A8ADFCFFFFB1556X0,M_0035932
G002+AKS-KHF_12B0A8C2DDFFFFB1822X0,M_0036076
G002+AKS-KHF_12B0A8B85CFFFFB1754X0,M_0035973
G002+AKS-KHF_13B0A8C6A9C9C4B1708X0,M_0035975
G002+AKS-KHF_12B0A8B960FFFFB1452X0,M_0035980
G002+AKS-KHF_13B0A8C774D615B1780X0,M_0035984
G002+AKS-KHF_12B0A8BC8CFFFFB1561X0,M_0036004
G002+AKS-KHF_13B0A8BD95C775B1641X0,M_0036013
G002+AKS-KHF_13B0A8C0C1B8E1B1834X0,M_0036017
G002+AKS-KHF_12B0A8C11DFFFFB1836X0,M_0036026
G002+AKS-KHF_12B0A8C120FFFFB1582X0,M_0036035
G002+AKS-KHF_13B0A8C138D658U9999X0,M_0036052
G002+AKS-KHF_12B0A8C18DFFFFB1751X0,M_0036055
G002+AKS-KHF_12B0A8C625FFFFB1722X0,M_0036092
G002+AKS-KHF_12B0A8C815FFFFU9999X0,M_0036158
G002+AKS-KHF_12B0A8C81CFFFFU9999X0,M_0036176
G002+AKS-KHF_12B0A8C8FCFFFFU9999X0,M_0036186
G002+AKS-KHF_13B0A8C8FCAD00B1724X0,M_0036187
G002+AKS-KHF_13B0A8C9C4BA85U9999X0,M_0036206
G002+AKS-KHF_12B0A8D0C1FFFFB1561X0,M_0036224
G002+AKS-KHF_12B0A8D3ECFFFFB1459X0,M_0036233
G002+AKS-KHF_12B0A8D6C4FFFFB1644X0,M_0036261
G002+AKS-KHF_12B0A8D6E4FFFFB1609X0,M_0036276
G002+AKS-KHF_12B0A8C9C0FFFFU9999X1,M_0036278
G002+AKS-KHF_13D615C720C778U9999X0,M_0036361
G002+AKS-KHF_12B3C4D615FFFFB1480X0,M_0036554
G002+AKS-KHF_12B098AE09FFFFB1552X0,M_0036743
G002+AKS-KHF_12B098C219FFFFD1546X0,M_0036807
G002+AKS-KHF_12B098C775FFFFB1507X0,M_0036862
G002+AKS-KHF_12B098CC3DFFFFU9999X0,M_0036875
G002+AKS-KHF_13B098D64DC11CU9999X0,M_0036895
G002+AKS-KHF_13B098D64DC810B1707X0,M_0036897
G002+AKS-KHF_12B098D761FFFFB1523X0,M_0036902
G002+AKS-KHF_12B098C804FFFFB1526X0,M_0036904
G002+AKS-KHF_12B098C778FFFFB1571X0,M_0036907
G002+AKS-KHF_12B098C21CFFFFB1708X0,M_0036910
G002+AKS-KHF_12C591AD8CFFFFU9999X0,M_0036963
G002+AKS-KHF_12C591C21CFFFFU9999X0,M_0037070
G002+AKS-KHF_12B178BC15FFFFB1745X0,M_0037560
G002+AKS-KHF_12C591C5F0FFFFD1542X0,M_0037086
G002+AKS-KHF_12C591C758FFFFU9999X0,M_0037129
G002+AKS-KHF_13C591C8FCD601B1866X0,M_0037180
G002+AKS-KHF_12C591D558FFFFU9999X0,M_0037225
G002+AKS-KHF_12C591D64DFFFFU9999X0,M_0037247
G002+AKS-KHF_12C591D76CFFFFB1515X0,M_0037265
G002+AKS-KHF_12C591C778FFFFU9999X0,M_0037271
G002+AKS-KHF_12C5ECC791FFFFB1586X0,M_0037336
G002+AKS-KHF_12C5ECD638FFFFU9999X0,M_0037362
G002+AKS-KHF_13B178AC1CBC29B1563X0,M_0037477
G002+AKS-KHF_12B178ACE4FFFFU9999X0,M_0037495
G002+AKS-KHF_13B178B355C9C4B1861X0,M_0037528
G002+AKS-KHF_12B178BAA8FFFFD1489X0,M_0037548
G002+AKS-KHF_12B178BD84FFFFU9999X0,M_0037571
G002+AKS-KHF_12B178C218FFFFU9999X0,M_0037618
G002+AKS-KHF_12B178C218FFFFB1711X0,M_0037619
G002+AKS-KHF_12B178C774FFFFU9999X0,M_0037692
G002+AKS-KHF_12B178C885FFFFU9999X0,M_0037740
G002+AKS-KHF_13B178C911ACBDB1762X0,M_0037751
G002+AKS-KHF_12B178C9C1FFFFB1536X0,M_0037761
G002+AKS-KHF_12B178C9C1FFFFB1545X0,M_0037762
G002+AKS-KHF_12B178D611FFFFB1587X0,M_0037798
G002+AKS-KHF_12B178D638FFFFU9999X0,M_0037804
G002+AKS-KHF_12B178C9C4FFFFB1518X0,M_0037842
G002+AKS-KHF_12B178C7A5FFFFB1842X0,M_0037844
G002+AKS-KHF_12C720AD00FFFFB1484X0,M_0037991
G002+AKS-KHF_12C720AC04FFFFB1554X0,M_0037910
G002+AKS-KHF_12C720AC04FFFFB1674X0,M_0037911
G002+AKS-KHF_12C720AC10FFFFB1514X0,M_0037913
G002+AKS-KHF_12C720AC74FFFFB1708X0,M_0037922
G002+AKS-KHF_12C720AC74FFFFB1694X0,M_0037924
G002+AKS-KHF_12C720ACBDFFFFU9999X2,M_0037931
G002+AKS-KHF_12C720ACBDFFFFB1626X0,M_0037933
G002+AKS-KHF_12C720ACBDFFFFB1756X0,M_0037938
G002+AKS-KHF_12C720ACC4FFFFB1586X0,M_0037964
G002+AKS-KHF_13C720ACC4BC88U9999X0,M_0037974
G002+AKS-KHF_12C720ACE1FFFFB1415X0,M_0037987
G002+AKS-KHF_12C720AD11FFFFB1562X0,M_0038001
G002+AKS-KHF_12C720AD49FFFFB1676X0,M_0038016
G002+AKS-KHF_12C720AD8CFFFFU9999X0,M_0038023
G002+AKS-KHF_12C720ADFCFFFFB1549X0,M_0038043
G002+AKS-KHF_12C720ADFCFFFFU9999X0,M_0038044
G002+AKS-KHF_13C720AE30CC9CB1634X0,M_0038071
G002+AKS-KHF_13C720AE30D48DB1796X0,M_0038076
G002+AKS-KHF_12C720B2F4FFFFB1560X0,M_0038092
G002+AKS-KHF_12C720B2F9FFFFB1723X0,M_0038094
G002+AKS-KHF_13C720B355AC1CB1537X0,M_0038105
G002+AKS-KHF_12C720B3C4FFFFB1520X0,M_0038116
G002+AKS-KHF_12C720B3C4FFFFB1563X0,M_0038117
G002+AKS-KHF_12C720B3C8FFFFU9999X0,M_0038122
G002+AKS-KHF_12C720B3C8FFFFU9999X1,M_0038123
G002+AKS-KHF_12C720B798FFFFB1687X0,M_0038154
G002+AKS-KHF_13C720C6A9D568B1817X0,M_0038165
G002+AKS-KHF_12C720B9CCFFFFB1633X0,M_0038181
G002+AKS-KHF_12C720BA74FFFFB1626X0,M_0038201
G002+AKS-KHF_13C720BA85ADE0B1746X0,M_0038204
G002+AKS-KHF_12C720BABDFFFFU9999X0,M_0038215
G002+AKS-KHF_12C720BC15FFFFU9999X0,M_0038252
G002+AKS-KHF_12C720BC29FFFFD1513X0,M_0038256
G002+AKS-KHF_13C720BCD1C77CB1853X0,M_0038269
G002+AKS-KHF_12C720BCF4FFFFD1544X0,M_0038291
G002+AKS-KHF_12C720BE48FFFFD1509X0,M_0038303
G002+AKS-KHF_12C720C0ACFFFFU9999X0,M_0038305
G002+AKS-KHF_12C720C0C1FFFFU9999X0,M_0038332
G002+AKS-KHF_13C720C0C1C870B1763X0,M_0038349
G002+AKS-KHF_12C720C0C9FFFFB1561X0,M_0038355
G002+AKS-KHF_12C720C11DFFFFB1595X0,M_0038362
G002+AKS-KHF_12C720C12DFFFFU9999X0,M_0038385
G002+AKS-KHF_12C720C131FFFFB1572X0,M_0038386
G002+AKS-KHF_13C720C131C9C4B1725X0,M_0038398
G002+AKS-KHF_12C720C18DFFFFU9999X0,M_0038432
G002+AKS-KHF_12C720C218FFFFU9999X2,M_0038437
G002+AKS-KHF_12C720C218FFFFB1678X0,M_0038438
G002+AKS-KHF_12C720C218FFFFB1715X0,M_0038440
G002+AKS-KHF_12C720C219FFFFB1564X0,M_0038456
G002+AKS-KHF_12C720C219FFFFB1737X0,M_0038458
G002+AKS-KHF_12C720C21CFFFFB1441X0,M_0038463
G002+AKS-KHF_13C720C21CC120B1516X0,M_0038471
G002+AKS-KHF_12C720C220FFFFB1656X0,M_0038477
G002+AKS-KHF_12C720C2DDFFFFU9999X1,M_0038512
G002+AKS-KHF_12C720C2E0FFFFU9999X0,M_0038515
G002+AKS-KHF_12C720C548FFFFB1795X0,M_0038530
G002+AKS-KHF_12C720C5C4FFFFB1692X0,M_0038545
G002+AKS-KHF_13C720C885C815B1856X0,M_0038860
G002+AKS-KHF_12C720C601FFFFB1603X0,M_0038569
G002+AKS-KHF_12C720C625FFFFB1487X0,M_0038601
G002+AKS-KHF_12C720C6B4FFFFB1684X0,M_0038630
G002+AKS-KHF_12C720C6B4FFFFB1485X0,M_0038631
G002+AKS-KHF_12C720C704FFFFB1623X0,M_0038654
G002+AKS-KHF_12C720C704FFFFB1588X0,M_0038656
G002+AKS-KHF_12C720C740FFFFB1540X0,M_0038679
G002+AKS-KHF_12C720C758FFFFB1734X0,M_0038696
G002+AKS-KHF_12C720C77CFFFFB1687X0,M_0038745
G002+AKS-KHF_12C720C791FFFFB1686X0,M_0038768
G002+AKS-KHF_12C774CD5CFFFFB1640X0,M_0043945
G002+AKS-KHF_12C720C7A0FFFFU9999X0,M_0038769
G002+AKS-KHF_12C720C7A5FFFFU9999X0,M_0038774
G002+AKS-KHF_12C720C7ACFFFFB1651X0,M_0038782
G002+AKS-KHF_12C720C7ACFFFFB1719X0,M_0038783
G002+AKS-KHF_13C720C7ACC6D0B1652X0,M_0038786
G002+AKS-KHF_12C720C804FFFFB1531X0,M_0038795
G002+AKS-KHF_12C720C815FFFFB1748X0,M_0038801
G002+AKS-KHF_12C720C815FFFFB1874X0,M_0038804
G002+AKS-KHF_12C720C815FFFFB1684X0,M_0038805
G002+AKS-KHF_12C720C815FFFFB1491X0,M_0038806
G002+AKS-KHF_13C720C815B9BDB1616X0,M_0038812
G002+AKS-KHF_12C720C9C0FFFFB1626X0,M_0038905
G002+AKS-KHF_13C720C9C0C6D0B1750X0,M_0038922
G002+AKS-KHF_12C720C9C4FFFFB1528X0,M_0038932
G002+AKS-KHF_13C720C9C4C0BCB1608X0,M_0038942
G002+AKS-KHF_13C720C9C4C815B1563X0,M_0038954
G002+AKS-KHF_13C720C9C4CC3DB1621X0,M_0038955
G002+AKS-KHF_12C720C9C8FFFFB1575X0,M_0038963
G002+AKS-KHF_12C720C9D1FFFFB1582X0,M_0038965
G002+AKS-KHF_12C720CC2CFFFFU9999X0,M_0038971
G002+AKS-KHF_12C720CC9CFFFFU9999X0,M_0038985
G002+AKS-KHF_12C720CD94FFFFB1445X0,M_0039007
G002+AKS-KHF_12C720CE58FFFFU9999X0,M_0039018
G002+AKS-KHF_12C720D0DDFFFFB1561X0,M_0039047
G002+AKS-KHF_12C720AE30FFFFB1526X0,M_0039049
G002+AKS-KHF_12C720D30CFFFFB1533X0,M_0039050
G002+AKS-KHF_13C720D33DC11DU9999X0,M_0039053
G002+AKS-KHF_12C720D56DFFFFB1574X0,M_0039092
G002+AKS-KHF_12C720D5CCFFFFB1462X0,M_0039104
G002+AKS-KHF_12C720D63CFFFFB1499X0,M_0039135
G002+AKS-KHF_12C720D65CFFFFB1576X0,M_0039152
G002+AKS-KHF_12C720D68CFFFFB1739X0,M_0039155
G002+AKS-KHF_13C720D6A8BCF5U9999X0,M_0039164
G002+AKS-KHF_12C720D6C8FFFFB1524X0,M_0039180
G002+AKS-KHF_12C720D6C8FFFFB1713X0,M_0039181
G002+AKS-KHF_12C720D761FFFFB1356X0,M_0039189
G002+AKS-KHF_12C720D6E4FFFFB1722X0,M_0039226
G002+AKS-KHF_12C720AC70FFFFB1613X0,M_0039229
G002+AKS-KHF_12C720BAA9FFFFB1608X0,M_0039230
G002+AKS-KHF_12C720D68CFFFFB1740X0,M_0039231
G002+AKS-KHF_12C720C2ECFFFFB1608X0,M_0039234
G002+AKS-KHF_12C720C57DFFFFB1580X0,M_0039239
G002+AKS-KHF_12C720C804FFFFB1744X0,M_0039242
G002+AKS-KHF_12C720AC15FFFFB1736X0,M_0039243
G002+AKS-KHF_12C720D658FFFFB1659X0,M_0039246
G002+AKS-KHF_12C720BE44FFFFB1591X0,M_0039250
G002+AKS-KHF_12C720D654FFFFB1779X0,M_0039258
G002+AKS-KHF_12C720C815FFFFB1609X0,M_0039270
G002+AKS-KHF_12C720C758FFFFU9999X0,M_0039271
G002+AKS-KHF_12C720D760FFFFB1596X0,M_0039273
G002+AKS-KHF_12C720C5C5FFFFB1575X0,M_0039275
G002+AKS-KHF_12C720CC45FFFFB1767X0,M_0039278
G002+AKS-KHF_12C720D654FFFFB1631X0,M_0039281
G002+AKS-KHF_12C720ADF9FFFFB1537X0,M_0039289
G002+AKS-KHF_12C720C5F0FFFFB1621X0,M_0039292
G002+AKS-KHF_12C720D601FFFFB1567X0,M_0039294
G002+AKS-KHF_13C774ACACAE30B1384X0,M_0039454
G002+AKS-KHF_13C774ACBDB85CB1715X0,M_0039503
G002+AKS-KHF_13C774ACBDBA85B1720X0,M_0039510
G002+AKS-KHF_13C774ACBDC5C4B1579X0,M_0039538
G002+AKS-KHF_13C774ACBDC801B1774X0,M_0039557
G002+AKS-KHF_13C774ACBDC81CB1704X0,M_0039560
G002+AKS-KHF_13C774ACBDC9C1B1852X0,M_0039572
G002+AKS-KHF_13C774ACBDD76CB1526X0,M_0039597
G002+AKS-KHF_13C774AD50C5F0B1413X0,M_0039845
G002+AKS-KHF_13C774ADDCB355B1714X0,M_0039922
G002+AKS-KHF_13C774ADDCD33DB1791X0,M_0039961
G002+AKS-KHF_13C774B355D654B1664X0,M_0040231
G002+AKS-KHF_13C774B3C4C6D0B1663X0,M_0040252
G002+AKS-KHF_12C774B3C8FFFFB1568X0,M_0040270
G002+AKS-KHF_13C774C6A9C8FCB1749X0,M_0040420
G002+AKS-KHF_13C774B9CCC6B1B1664X0,M_0040483
G002+AKS-KHF_13C774BA85C21CB1781X0,M_0040549
G002+AKS-KHF_13C774BD09C11CB1731X0,M_0040861
G002+AKS-KHF_13C774BD09C8FCB1771X0,M_0040875
G002+AKS-KHF_13C774C0ACB3D9U9999X0,M_0040945
G002+AKS-KHF_13C774C0ACC775B1626X0,M_0040988
G002+AKS-KHF_13C774C0C1C9C0B1729X0,M_0041115
G002+AKS-KHF_13C774C0C1C9D5B1653X0,M_0041117
G002+AKS-KHF_13C774C11DC0BCB1652X0,M_0041183
G002+AKS-KHF_13C774C11DC6D0B1742X0,M_0041190
G002+AKS-KHF_13C774C11DC9C4U9999X0,M_0041205
G002+AKS-KHF_13C774C131C624B1719X0,M_0041319
G002+AKS-KHF_13C774C138BC31B1635X0,M_0041397
G002+AKS-KHF_13C774C138D654U9999X0,M_0041420
G002+AKS-KHF_13C774CE58B2ECB1787X0,M_0044015
G002+AKS-KHF_13C774C218AD11B1563X0,M_0041479
G002+AKS-KHF_13C774C218B155B1512X0,M_0041493
G002+AKS-KHF_13C774C218BA85B1659X0,M_0041498
G002+AKS-KHF_13C774C2B9AD6CB1848X0,M_0041722
G002+AKS-KHF_13C774C2B9BB38U9999X1,M_0041734
G002+AKS-KHF_13C774C2B9C591U9999X0,M_0041746
G002+AKS-KHF_13C774C2DCB9E4B1603X0,M_0041796
G002+AKS-KHF_13C774C2DCD5CCB1771X0,M_0041836
G002+AKS-KHF_12C774C2DDFFFFB1667X0,M_0041846
G002+AKS-KHF_13C774C2E0C804B1644X0,M_0041872
G002+AKS-KHF_13C774C591C9C1B1859X0,M_0041974
G002+AKS-KHF_13C774C5B8C591B1531X0,M_0042016
G002+AKS-KHF_13C774C5ECC6B0U9999X0,M_0042058
G002+AKS-KHF_13C774C5F0AE30B1694X0,M_0042081
G002+AKS-KHF_13C774C6A9C9C4B1575X0,M_0042275
G002+AKS-KHF_13C774C6B0C9C4B1640X0,M_0042323
G002+AKS-KHF_13C774C6B0C9C4B1741X0,M_0042324
G002+AKS-KHF_13C774C6B4C7ACB1599X0,M_0042354
G002+AKS-KHF_13C774C6D0ADDCB1844X0,M_0042374
G002+AKS-KHF_13C774C720D568B1557X0,M_0042545
G002+AKS-KHF_13C774C724AE09B1730X0,M_0042576
G002+AKS-KHF_13C774C724D76CU9999X0,M_0042619
G002+AKS-KHF_13C774C758C7A5B1642X0,M_0042754
G002+AKS-KHF_13C774C758C9C4B1794X0,M_0042768
G002+AKS-KHF_13C774C775C9C4B1747X0,M_0042816
G002+AKS-KHF_13C774C7ACC6D0B1800X0,M_0043065
G002+AKS-KHF_13C774C7ACD611B1731X0,M_0043083
G002+AKS-KHF_13C774C804C190B1462X0,M_0043107
